scenario,scenario_name,DISTRICT,CROP,YEAR,AREA,predicted_yield,predicted_production,predicted_yield_p10,predicted_yield_p90
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Tharparkar,COTTON,2026,0.9353081056362118,3.904380813896508,3.651799022727914,1.4211611556649553,6.387600472128061
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Tharparkar,SUGARCANE,2026,0.47739453526925146,58.18555327831168,27.777465166683875,39.77575165698186,76.5953548996415
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Tharparkar,WHEAT,2026,2.2275020006859307,3.0872931450305865,6.876951657259591,2.387424590726246,3.787161699334927
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Thatta,COTTON,2026,6.3799531267862335,2.9889142123393753,19.06913257471041,0.5056945541078224,5.472133870570929
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Thatta,RICE,2026,88.0745809991995,2.8920663055681297,254.71752808481588,1.6622894851111263,4.121843126025134
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Thatta,SUGARCANE,2026,38.62966388476036,59.72777946820721,2307.2640454399357,41.31797784687739,78.13758108953704
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Thatta,WHEAT,2026,20.05052475134312,3.294751949562598,66.06150551424086,2.5948833952582575,3.9946205038669387
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Umarkot,COTTON,2026,21.108099919972716,5.79981630082735,122.42310199535024,3.3165966425957967,8.283035959058903
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Umarkot,SUGARCANE,2026,1.4707831256431518,60.36762645787937,88.78768632937805,41.95782483654955,78.77742807920919
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Umarkot,WHEAT,2026,36.38038984794795,3.412918965517119,124.16332248496802,2.7130504112127785,4.11278751982146
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Badin,COTTON,2027,15.046699439807867,3.8701800754365188,58.23343637302624,1.3869604172049659,6.353399733668072
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Badin,RICE,2027,124.1359414656431,2.875660061432315,356.9727690610495,1.6458832409753117,4.105436881889318
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Badin,SUGARCANE,2027,24.541629892154106,40.49881380354332,993.9068994378221,22.0890121822135,58.90861542487314
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Badin,WHEAT,2027,35.09931252619947,3.2579503835105754,114.3518187056891,2.558081829206235,3.957818937814916
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Dadu,COTTON,2027,10.485966236043069,3.804948333384357,39.898559753756714,1.3217286751528041,6.28816799161591
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Dadu,RICE,2027,49.656726115620586,3.1814746676330836,157.98161621444106,1.9516978471760802,4.4112514880900875
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Dadu,SUGARCANE,2027,6.56093060477869,36.106312780272326,236.89101254580066,17.696511158942506,54.516114401602145
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Dadu,WHEAT,2027,82.71714454479616,3.454030105286706,285.7075074810779,2.7541615509823654,4.1538986595910465
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Ghotki,COTTON,2027,83.81845928127774,4.282332465891698,358.938509421237,1.799112807660145,6.765552124123251
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Ghotki,RICE,2027,45.43846652185448,3.04256999583633,138.24971489620802,1.8127931753793267,4.272346816293334
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Ghotki,SUGARCANE,2027,56.70822758278882,57.37050034025664,3253.379389833737,38.96069871892682,75.78030196158646
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Ghotki,WHEAT,2027,113.65113257878829,3.4773298535743953,395.20247620876205,2.7774612992700547,4.177198407878736
rcp_4.5,Composite RCP 4.5 / Near-Term 1.0C SWL - Moderate Emissions,Hyderabad,COTTON,2027,3.4124999999999996,4.2447651488973595,14.485261070612237,1.7615454906658066,6.727984807128912
